@relation '1year-weka.filters.unsupervised.instance.SubsetByExpression-Enot ismissing(ATT20)'

@attribute Attr1 numeric
@attribute Attr2 numeric
@attribute Attr3 numeric
@attribute Attr4 numeric
@attribute Attr5 numeric
@attribute Attr6 numeric
@attribute Attr7 numeric
@attribute Attr8 numeric
@attribute Attr9 numeric
@attribute Attr10 numeric
@attribute Attr11 numeric
@attribute Attr12 numeric
@attribute Attr13 numeric
@attribute Attr14 numeric
@attribute Attr15 numeric
@attribute Attr16 numeric
@attribute Attr17 numeric
@attribute Attr18 numeric
@attribute Attr19 numeric
@attribute Attr20 numeric
@attribute Attr21 numeric
@attribute Attr22 numeric
@attribute Attr23 numeric
@attribute Attr24 numeric
@attribute Attr25 numeric
@attribute Attr26 numeric
@attribute Attr27 numeric
@attribute Attr28 numeric
@attribute Attr29 numeric
@attribute Attr30 numeric
@attribute Attr31 numeric
@attribute Attr32 numeric
@attribute Attr33 numeric
@attribute Attr34 numeric
@attribute Attr35 numeric
@attribute Attr36 numeric
@attribute Attr37 numeric
@attribute Attr38 numeric
@attribute Attr39 numeric
@attribute Attr40 numeric
@attribute Attr41 numeric
@attribute Attr42 numeric
@attribute Attr43 numeric
@attribute Attr44 numeric
@attribute Attr45 numeric
@attribute Attr46 numeric
@attribute Attr47 numeric
@attribute Attr48 numeric
@attribute Attr49 numeric
@attribute Attr50 numeric
@attribute Attr51 numeric
@attribute Attr52 numeric
@attribute Attr53 numeric
@attribute Attr54 numeric
@attribute Attr55 numeric
@attribute Attr56 numeric
@attribute Attr57 numeric
@attribute Attr58 numeric
@attribute Attr59 numeric
@attribute Attr60 numeric
@attribute Attr61 numeric
@attribute Attr62 numeric
@attribute Attr63 numeric
@attribute Attr64 numeric
@attribute class {0,1}

@data
0.013141,0.38626,0.38047,2.243,44.2,0,0.013141,1.5889,0.88321,0.61374,0.015213,0.042933,0.055477,0.013141,2877.4,0.12685,2.5889,0.013141,0.014879,107.62,?,0.0077326,0.014879,?,0.49229,0.12685,3.7323,1.2139,3.9275,0.19605,0.015318,111.67,3.2684,2.59,-0.11722,0.88321,?,0.61374,-0.13272,0.70159,0.29538,0.0087551,194.98,87.366,0.050464,1.3923,95.007,-0.028124,-0.031843,1.7774,0.30609,0.30596,1.9581,1.9581,3220,-0.13272,0.021412,0.9872,0,3.3917,4.1778,126.5,2.8855,2.8178,0
0.30535,0.56153,0.42109,1.7499,46.308,0,0.36987,0.78084,3.2636,0.43847,0.36987,0.65867,0.11496,0.36987,546.27,0.66817,1.7808,0.36987,0.11333,1.8951,?,0.30924,0.093563,?,0.38969,0.55328,?,24.232,3.0107,-0.0069797,0.11333,69.331,5.2646,5.2646,0.30736,3.2636,?,0.43847,0.094179,1.0843,0.059501,0.094755,41.8,39.905,18.02,1.7197,2.0922,0.30391,0.093121,1.7499,0.56153,0.18995,25.232,25.232,431.63,0.094179,0.69641,0.88893,0,192.6,9.1466,62.802,5.812,187.81,0
0.22373,0.3548,0.44368,7.4183,397.89,0,0.22373,1.8185,0.57182,0.6452,0.22377,3.2365,0.39126,0.22373,578.84,0.63057,2.8185,0.22373,0.39126,0,0.99383,0,0.39126,?,0.45728,0.63057,0,0.91068,3.726,0.50878,0.81404,62.878,5.8048,1.131,0.0011816,0.57182,?,0.6452,0.0020664,0.92656,?,0,286.45,286.45,?,7.4183,0,0,0,1.4453,0.069127,0.17227,1.3243,1.3243,2361.1,0.29825,0.34676,0.70182,0,?,1.2742,44.125,8.272,1.1737,0
-0.013368,0.53747,0.18159,1.442,-70.563,-0.007756,-0.014792,0.85284,0.99898,0.45838,-0.014792,-0.036002,0.035496,-0.014792,5527.7,0.066031,1.8606,-0.014792,-0.014795,130.28,0.62118,0.0096438,-0.013371,-0.0043643,0.45838,0.06868,0.096357,0.44559,4.0916,0.47171,-0.014795,149.84,2.4359,0.017943,0.0096438,1.0179,1.8608,0.58498,0.0096456,0.18714,0.29487,0.0096456,188.22,57.937,-0.03746,0.5734,130.15,-0.040638,-0.040646,1.1023,0.41087,0.41052,1.1247,1.4354,2242.3,-0.0010255,-0.029165,1.001,0.27621,2.8016,6.3,149.99,2.4334,2.4533,0
0.19187,0.66413,0.032727,1.0551,-31.647,0.12649,0.23794,0.49122,1.0998,0.32623,0.23794,0.40083,0.10142,0.23794,917.36,0.39788,1.5057,0.23794,0.091328,33.315,1.107,0.24222,0.073642,0.15416,0.32623,0.3285,1.0225,0.087586,4.299,0.24596,0.091328,91.463,3.9907,0.36472,0.24222,2.6133,5.5107,0.39674,0.092971,0.040722,0.081313,0.092971,84.362,51.047,0.80683,0.65454,36.64,0.21592,0.082876,0.94311,0.59362,0.25058,0.87308,1.0618,651.55,0.090741,0.58813,0.90926,0.21613,10.956,7.1503,83.163,4.389,6.9727,0
0.15671,0.62779,0.34361,1.5528,18.86,0.022427,0.15671,0.59288,2.3051,0.37221,0.18077,0.25213,0.069611,0.15671,1428.1,0.25559,1.5929,0.15671,0.067986,36.468,0.95314,0.1732,0.067986,?,0.26993,0.25559,7.2011,9.8641,4.0694,0.11074,0.068023,107.61,3.3918,3.3582,0.19686,2.3051,266.61,0.37496,0.085403,0.60426,0.11826,0.07514,93.358,56.89,0.68046,1.1823,39.873,0.16946,0.073515,1.5374,0.62156,0.29482,10.685,10.764,4031.6,0.085403,0.42104,0.93257,0.0074053,10.009,6.4159,98.421,3.7086,66.173,0
0.11996,0.45114,0.32298,1.737,34.704,0.29632,0.14407,1.159,1.101,0.52288,0.14407,0.32874,0.118,0.14407,980.27,0.37235,2.2166,0.14407,0.10121,23.013,0.99548,0.12436,0.084271,0.34497,0.52288,0.31891,0.96181,1.3526,4.9038,0.31538,0.10121,123.72,2.9503,0.27565,0.12436,1.476,52.073,0.53577,0.08736,0.25803,0.10003,0.08736,166.19,143.18,1.3366,1.5322,25.337,0.10045,0.070563,1.6873,0.43824,0.33895,2.1898,2.2438,25883,0.091716,0.22942,0.90828,0.024661,15.861,2.5493,112.37,3.2482,5.9616,0
0.053587,0.84297,0.076598,1.1222,-35.767,-0.00084267,0.096387,0.18629,0.84375,0.15703,0.11189,0.15373,0.17134,0.096387,2128.3,0.1715,1.1863,0.096387,0.11424,62.354,0.98251,0.11189,0.06351,?,0.052744,0.12073,7.2157,0.2584,3.9704,0.95018,0.11924,314,1.1624,0.86457,0.11495,0.84375,2.7661,0.35928,0.13623,0.065918,0.17554,0.13261,286.48,224.13,0.37177,0.89227,72.189,0.063704,0.075501,0.83464,0.62697,0.86028,0.52976,1.212,715.55,0.13623,0.34124,0.88578,1.2879,5.8537,1.6285,271.22,1.3457,2.8464,0
-0.10531,1.3869,-0.45142,0.66571,-121.54,-0.53754,-0.083138,-0.27897,2.4805,-0.3869,-0.027417,-0.061567,-0.025487,-0.083138,-8007.2,-0.045584,0.72103,-0.083138,-0.033516,48.863,0.98568,-0.02782,-0.042456,?,-0.64092,-0.061573,-0.49928,-4.4677,4.0935,0.55535,-0.016937,197.1,1.8518,1.8031,-0.02016,2.4805,108.15,-0.38166,-0.0081272,0.046937,-5.85,-0.011216,122.95,74.089,-0.31714,0.4198,48.469,-0.047738,-0.019245,0.64818,1.3504,0.54,-3.8292,-3.7773,-5598,-0.0081272,0.2722,1.0334,-0.013547,7.4699,4.9265,198.7,1.8369,24.55,0
-0.11261,0.51954,0.28006,1.5391,-8.8207,0,-0.10437,0.92478,2.3215,0.48046,-0.085078,-0.20089,-0.022231,-0.10437,-3674.3,-0.09934,1.9248,-0.10437,-0.044957,52.002,?,-0.085083,-0.048507,?,0.42635,-0.1152,-4.4102,1.3975,3.8773,0.22115,-0.036739,78.776,4.6334,4.6334,-0.085675,2.3215,?,0.48046,-0.036904,0.025286,-0.53577,-0.036649,123.65,71.648,-0.34047,0.90243,50.151,-0.13784,-0.059375,1.5391,0.51954,0.21583,2.3975,2.3975,2111.5,-0.036904,-0.23438,1.0449,0,7.019,5.0943,81.683,4.4685,11.584,0
0.25668,0.2232,0.70151,4.2887,22.344,0.072159,0.25668,3.4803,3.1471,0.7768,0.26332,1.2033,0.096296,0.25668,268.83,1.3578,4.4803,0.25668,0.08156,58.771,1.0398,0.26274,0.08156,?,0.32884,1.3578,39.548,8.2349,3.3574,-0.0064552,0.081987,26.962,13.538,12.938,0.25939,3.1471,?,0.7768,0.082423,1.228,0.024069,0.083487,75.721,16.95,0.50653,1.9131,64.05,0.21637,0.068752,4.0987,0.21331,0.073868,9.1188,9.1188,1597.5,0.082423,0.33043,0.91897,0,6.2105,21.534,24.739,14.754,36.943,0
0.13784,0.10333,0.18507,2.9628,213.96,0,0.13809,8.6781,0.5031,0.89667,0.13815,1.4646,0.4082,0.13809,183.64,1.9876,9.6781,0.13809,0.27448,0,2.1896,0.12659,0.27398,?,0.81862,1.9851,2348.7,0.25681,4.6371,-0.26471,0.27459,91.403,3.9933,3.644,0.12659,0.5031,?,0.89667,0.25162,2.5219,0.017766,0.25162,30.163,30.163,?,2.9628,0,0.059321,0.11791,2.7036,0.094287,0.25042,1.2443,1.2443,8024.3,0.25162,0.15373,0.73176,0,?,12.101,68.405,5.3359,0.69813,0
0.87355,0.1174,0.77804,7.7424,332.04,0.77113,0.87355,7.5176,1.6158,0.8826,0.87642,7.5701,0.55803,0.87355,47.525,7.6801,8.5176,0.87355,0.54063,25.04,1.2804,0.87142,0.54063,?,0.8826,7.6801,303.91,7.3014,3.7545,-0.12561,0.54063,56.252,6.4886,6.3776,0.86705,1.6158,?,0.8826,0.53661,2.7982,0.0043505,0.53931,128.88,103.84,7.8806,6.7818,54.035,0.84329,0.5219,7.61,0.1154,0.15412,8.2825,8.2825,4420.8,0.53661,0.98975,0.46283,0,14.577,3.515,26.067,14.002,15.163,0
0.11783,0.19053,0.56692,3.9755,66.587,0.37618,0.14685,4.1815,1.1028,0.79669,0.14685,0.77074,0.11627,0.14685,316.13,1.1546,5.2486,0.14685,0.077613,44.371,1.0528,0.15595,0.062279,0.47109,0.79669,1.0023,0.90903,2.3373,5.3915,-0.049466,0.077613,40.535,9.0046,0.81854,0.15595,1.9808,?,0.79669,0.082427,1.6651,0.027343,0.082427,84.923,40.552,0.51231,2.7683,48.934,0.082822,0.043774,3.9755,0.19053,0.11105,3.2845,3.2845,1.3966e+005,0.093245,0.1479,0.90676,0,8.2261,9.0008,36.755,9.9305,7.8004,0
0.12206,0.199,0.53199,3.697,108.33,0.36838,0.15042,3.6738,1.1391,0.73109,0.15042,0.76254,0.16658,0.15042,377.46,0.96699,5.0251,0.15042,0.1302,51.165,0.92207,0.15269,0.10566,0.45271,0.73109,0.82452,1.5055,1.9649,4.8707,0.15943,0.1302,70.991,5.1415,0.76726,0.15269,1.1804,324.72,0.73284,0.13217,0.46806,0.033602,0.13217,201.24,150.07,0.75376,2.876,58.28,0.11067,0.095797,3.6645,0.19726,0.1945,2.7002,2.7067,39500,0.12209,0.16696,0.87791,0.0023897,7.1338,2.4322,62.324,5.8565,4.2668,0
0.17609,0.14372,0.095422,1.6701,-220.85,0.32483,0.19712,5.7745,1.2614,0.82989,0.19712,1.3842,0.80496,0.19712,253.46,1.4401,6.9582,0.19712,0.76667,302.78,1.7253,0.20359,0.6849,0.34916,0.82989,1.2938,9.9885,0.1252,3.7222,0.53525,0.76667,255.02,1.4313,1.4166,0.20359,0.41076,18.737,0.8312,0.79183,0.050817,0.022138,0.79183,327.36,24.573,0.82563,0.17237,381.94,0.19374,0.75355,1.6548,0.14241,0.69868,1.0889,1.0906,503.31,0.20725,0.21219,0.79275,0.0015786,1.2055,14.854,202.17,1.8055,0.33734,0
0.14234,0.58871,0.17675,1.3002,-16.549,0.19156,0.1737,0.55174,1.0855,0.32482,0.1737,0.29505,0.062556,0.1737,997.35,0.36597,1.6986,0.1737,0.050433,32.981,1.4339,0.15041,0.041328,0.23804,0.32482,0.31271,0.47407,0.75359,5.004,0.16208,0.050433,67.726,5.3894,0.25549,0.15041,3.5113,?,0.32482,0.043671,0.06788,0.10072,0.043671,76.885,43.905,0.45738,0.7716,35.801,0.10866,0.031549,1.3002,0.58871,0.18555,1.3849,1.3849,17836,0.078791,0.43822,0.92121,0,11.067,8.3134,62.39,5.8503,14.685,0
0.029271,0.27401,-0.088058,0.39234,-81.942,0.093308,0.035916,1.5849,1.0987,0.43429,0.035916,0.24785,0.17077,0.035916,1145.3,0.3187,3.6494,0.035916,0.070235,1.732,0.97783,0.048787,0.057241,0.1246,0.43429,0.29445,1.0482,-0.093366,5.184,0.53321,0.070235,113.65,3.2117,0.17805,0.048787,0.52143,0.4216,0.56339,0.095405,0.035178,0.089907,0.095405,36.943,35.211,12.063,0.37559,1.903,-0.0026256,-0.0051345,0.20749,0.14491,0.31136,0.46047,0.59735,-13452,0.089849,0.0674,0.91015,0.29727,210.74,10.366,103.43,3.5288,0.5422,0
0.097222,0.77982,0.11668,1.1496,1.3692,0.03942,0.097222,0.24744,1.0505,0.19296,0.097222,0.12467,0.054853,0.097222,2037.9,0.1791,1.2823,0.097222,0.038182,15.406,1.2238,0.12289,0.038182,0.03942,0.19296,0.1791,0.50703,1.1274,4.642,0.30145,0.038182,117.43,3.1081,0.15759,0.12289,2.549,?,0.19296,0.048265,0.015909,0.15506,0.048265,126.73,111.33,0.9046,1.0118,16.185,0.080448,0.031595,1.1496,0.77982,0.32174,1.8644,1.8644,5117.4,0.048092,0.50385,0.95191,0,23.691,3.2786,111.79,3.2652,24.602,0
0.033205,0.45523,0.16709,1.367,-444.22,0,0.033205,1.1967,1.4079,0.54477,0.05624,0.072941,0.32682,0.033205,361.12,1.0107,2.1967,0.033205,0.023585,81.383,1.1478,0,0.023585,?,0.50063,1.0107,0,0.4424,4.1747,0.31878,0.060002,300.37,1.2152,1.2152,0.022157,1.4079,?,0.54477,0.015738,0.033868,0.035544,0,157.34,75.959,0.10578,0.67747,207.12,-0.42691,-0.30323,1.367,0.45523,0.82293,1.4424,1.4424,2498.3,0.60708,0.060952,0.42444,0,4.4849,4.8052,118.02,3.0927,3.7276,0
0.028909,0.92269,-0.25912,0.68437,-105.25,0,0.026652,0.083793,2.0514,0.077314,0.057397,0.032464,0.06053,0.026652,2712.2,0.13458,1.0838,0.026652,0.012992,50.251,0.98561,0.05725,0.014092,?,0.03416,0.13702,1.8621,-0.59139,4.6939,0.41031,0.024036,153.43,2.3789,2.1167,0.09842,2.0514,4.2471,0.1431,0.047976,0.099749,0.19872,0.027907,85.396,35.145,0.10236,0.34035,52.783,-0.040271,-0.019631,0.60892,0.82097,0.42036,0.17645,0.32661,-12806,0.047976,0.37391,0.98707,0.85094,7.2636,10.385,146.07,2.4988,4.682,0
0.046585,0.74612,0.21103,1.3663,-45.173,-0.16891,0.044852,0.30425,1.0959,0.22701,0.044852,0.077862,0.084355,0.044852,2548.3,0.14323,1.3403,0.044852,0.035404,99.864,0.92721,0.098254,0.036771,-0.17065,0.22701,0.14555,0.84994,0.99118,4.2665,0.52153,0.035404,181.88,2.0068,0.13169,0.098254,1.2788,2.59,0.39707,0.077555,0.15118,0.15305,0.077555,201.67,101.81,0.1344,0.76463,109.44,0.036238,0.028604,1.0549,0.57605,0.49831,1.0662,1.8649,3897.7,0.087522,0.20521,0.91248,0.74916,3.655,3.5851,165.96,2.1993,5.9503,0
0.15619,0.25631,0.68104,3.6571,82.215,0.15619,0.19401,2.7911,1.13,0.7154,0.19401,0.75693,0.1114,0.19401,442.05,0.82569,3.9015,0.19401,0.10212,57.228,?,0.19766,0.082213,0.19401,0.7154,0.67814,1.1757,10.871,4.0528,0.081708,0.10212,55.646,6.5593,0.77117,0.19766,1.9167,?,0.7154,0.10404,0.40699,0.039143,0.10404,160.04,102.82,0.52436,2.4949,64.669,0.18004,0.094763,3.6571,0.25631,0.15245,11.42,11.42,7691.4,0.11507,0.21833,0.88493,0,6.378,3.55,49.243,7.4123,30.327,0
-0.15729,1.1095,-0.63877,0.4206,-236.38,-0.87427,-0.10123,-0.098729,1.1121,-0.10954,-0.10115,-0.091825,-0.052708,-0.10123,-6908.8,-0.052831,0.90127,-0.10123,-0.091026,45.069,0.58193,-0.15683,-0.14143,?,-0.15108,-0.10335,-1749.8,-1.1911,4.0806,0.95728,-0.090946,315.75,1.156,1.1486,-0.1623,1.1121,?,-0.10954,-0.14594,0.070447,-0.32382,-0.14102,126.7,81.626,-1.1454,0.29604,39.329,-0.19945,-0.17933,0.41792,1.1025,0.86506,-0.20426,-0.20426,-7690,-0.14594,1.4358,1.0863,0,8.0987,4.4716,361.82,1.0088,2.0738,0
0.027226,0.40699,0.36142,1.888,18.542,-0.12053,0.032353,0.65204,1.0022,0.26537,0.032353,0.079494,0.018081,0.032353,2101.5,0.17369,2.457,0.032353,0.0082751,14.508,1.0373,0.02523,0.0069635,-0.13443,0.26537,0.16109,0.064669,1.5606,3.8719,0.025458,0.0082751,38.077,9.5858,0.061991,0.02523,3.9541,?,0.26537,0.006453,0.77276,0.2105,0.006453,42.375,27.867,0.1752,1.5062,14.539,-0.013107,-0.0033524,1.888,0.40699,0.10432,1.1459,1.1459,2691,0.002148,0.10259,0.99785,0,25.159,13.098,37.995,9.6064,16.882,0
0.15249,0.57565,0.20026,1.5882,11.381,0.40533,0.19131,0.71303,1.2016,0.41045,0.19131,0.56196,0.16303,0.19131,952.08,0.38337,1.7372,0.19131,0.14133,43.952,0.92771,0.21956,0.11265,0.50291,0.41045,0.31593,1.9489,0.43602,4.6687,0.32915,0.14133,110.3,3.3091,0.38141,0.21956,1.3744,1.6058,0.64567,0.1622,0.38973,0.076026,0.1622,110.02,66.069,0.9355,1.1095,52.811,0.19018,0.1405,0.93929,0.34044,0.30219,0.89365,1.4058,9339.7,0.16775,0.3715,0.83225,0.57305,8.3046,5.5245,91.797,3.9762,2.9472,0
0.12196,0.047472,0.51637,11.877,189.57,0,0.14971,20.065,1.1122,0.95253,0.14987,3.1537,0.1511,0.14971,103.11,3.54,21.065,0.14971,0.13462,2.8992,0.82195,0.13256,0.10966,?,0.92714,2.9553,853.21,1.1839,3.2944,-0.27261,0.13462,17.685,20.639,20.639,0.13237,1.1122,?,0.95253,0.11902,7.4129,0.010487,0.11919,69.554,66.655,13.806,11.691,3.2909,0.11422,0.1027,11.877,0.047472,0.048452,2.1839,2.1839,1017,0.11902,0.12803,0.86747,0,125.9,5.4759,15.58,23.427,2.5499,0
0.0068838,0.10481,0.65085,7.2099,387.45,-0.0023766,0.010436,8.3239,1.0485,0.87242,0.010436,0.099577,0.075279,0.010436,895.31,0.40768,9.5412,0.010436,0.018387,56.257,0.75914,-0.012808,0.012128,0.014319,0.87242,0.37378,-0.23658,2.6637,5.0483,-0.69218,0.018387,70.665,5.1652,-0.1222,-0.012808,0.6062,?,0.87242,-0.022565,4.8963,0.17685,-0.022565,155.93,99.676,0.078687,6.3752,58.984,-0.045099,-0.079457,7.2099,0.10481,0.1936,3.5705,3.5705,72745,0.04623,0.0078905,0.95377,0,6.488,3.6618,67.398,5.4156,2.3229,0
0.025032,0.71981,-0.25936,0.63279,-69.393,0,0.014763,0.38925,1.7493,0.28019,0.035691,0.020902,0.048826,0.014763,3076.2,0.11865,1.3893,0.014763,0.0084398,11.749,1.034,0.035524,0.01431,?,0.099807,0.13292,1.6975,-0.46896,6.1795,0.40745,0.019866,150.8,2.4204,2.375,0.039687,1.7493,?,0.28019,0.022688,0.010372,0.22599,0.020308,91.731,79.982,0.44456,0.55307,12.022,-0.035121,-0.020078,0.62092,0.70631,0.41315,0.50662,0.50662,-3.9214e+005,0.022688,0.089341,0.99157,0,31.066,4.5635,147.38,2.4766,3.1629,0
0.070801,0.065172,0.51074,8.8368,211.09,0.2338,0.090058,14.252,1.1091,0.92881,0.090058,1.3819,0.09826,0.090058,254.4,1.4348,15.344,0.090058,0.094637,0,1.3134,0.071481,0.0744,0.29233,0.92881,1.1393,0.83314,1.2043,4.9308,-0.4588,0.094637,27.725,13.165,1.0968,0.071481,0.9721,?,0.92881,0.075115,7.8478,0.028595,0.075115,24.723,24.723,?,8.8368,0,0.068033,0.071492,8.8368,0.065172,0.07596,2.1901,2.1901,43549,0.098408,0.076228,0.90159,0,?,14.764,24.997,14.602,2.2439,0
1.9002,0.36354,0.49533,2.3625,102.55,0,1.9002,1.7507,3.9464,0.63646,1.9006,5.227,0.5071,1.9002,66.306,5.5048,2.7507,1.9002,0.48151,0.53785,1.4909,0,0.48151,?,1.9002,5.5048,0,3.5097,3.4291,0.071004,0.96301,74.21,4.9185,4.9185,0.0049769,3.9464,?,0.63646,0.0012611,0.25378,0.11999,0,70.903,70.365,326.77,2.3465,1.1871,-0.101,-0.025591,2.3625,0.36354,0.20332,4.5097,4.5097,1330.5,0.54691,2.9857,0.45366,0,678.63,5.1873,33.624,10.855,27.963,0
0.022422,0.15122,0.65026,5.3002,126.28,0.36086,0.026635,5.5968,1.0026,0.84633,0.026635,0.17614,0.069637,0.026635,576.29,0.63336,6.6131,0.026635,0.019366,0,0.43395,0.048243,0.016303,0.43384,0.84633,0.6055,0.35168,3.2755,3.0286,-0.094021,0.019366,40.236,9.0716,0.31903,0.048243,1.4299,?,0.84633,0.035077,3.1336,0.042353,0.035077,86.949,86.949,?,5.3002,0,-0.020896,-0.015194,5.3002,0.15122,0.11023,4.2631,4.2631,694.57,0.0025867,0.026493,0.99741,0,?,4.1979,40.132,9.0951,6.9278,0
0.026141,0.29891,0.19164,1.6512,26.162,0.24829,0.03274,2.0495,1.0476,0.61261,0.03274,0.11126,0.033753,0.03274,1716.6,0.21263,3.3455,0.03274,0.017387,2.2444,1.1946,0.023773,0.013883,0.30085,0.61261,0.19056,0.13225,0.37279,4.5938,0.12696,0.017387,59.753,6.1085,0.079533,0.023773,1.9329,102.32,0.61725,0.012625,0.37893,0.18001,0.012625,72.574,70.329,2.2577,1.6119,2.3511,-0.0070448,-0.0037412,1.6256,0.29427,0.16371,1.1917,1.2007,7521.8,0.045393,0.042672,0.95461,0.0075673,162.63,5.1899,57.041,6.3989,3.6629,0
0.079069,0.2525,0.20476,1.9896,74.219,0.46655,0.10108,2.9603,1.0709,0.7475,0.10108,0.48856,0.13455,0.10108,781.61,0.46699,3.9603,0.10108,0.11534,13.94,0.57785,0.095101,0.090222,0.59307,0.7475,0.3798,1.1621,0.34804,4.4949,0.27749,0.11534,92.285,3.9552,0.37663,0.095101,0.94029,8.294,0.79309,0.10851,0.074234,0.074165,0.10851,165.05,151.11,2.3623,1.8279,14.929,0.078269,0.089309,1.6303,0.20691,0.25283,1.2705,1.348,6399,0.066233,0.10578,0.93377,0.061002,26.184,2.4154,86.172,4.2357,1.4896,0
0.04555,0.33135,0.39134,2.1865,92.711,0.16046,0.057686,1.8193,1.0313,0.60284,0.057686,0.1749,0.055999,0.057686,1650.2,0.22119,3.0179,0.057686,0.044076,5.133,0.99531,0.051745,0.034803,0.20683,0.60284,0.18456,0.40774,1.4035,5.0504,0.10445,0.044076,94.861,3.8477,0.15616,0.051745,1.3354,459.93,0.60436,0.039536,0.74215,0.16175,0.039536,132.86,127.72,2.4748,2.1307,5.2936,0.03614,0.027613,2.1764,0.32983,0.25989,2.162,2.1674,43953,0.030345,0.07556,0.96966,0.0025346,71.108,2.8578,91.983,3.9681,4.6937,0
-0.19418,0.21817,0.29621,2.4268,4.4549,0,-0.19418,3.5835,0.79488,0.78183,-0.19111,-0.9353,-0.2003,-0.19418,-500.15,-0.72978,4.5835,-0.19418,-0.24429,128.18,0.83729,-0.19653,-0.24429,?,0.63833,-0.72978,-64.099,0.59699,3.3856,0.18897,-0.24215,53.612,6.8081,6.4785,-0.61856,0.79488,?,0.78183,-0.77817,0.32735,-0.04501,-0.24725,200.14,71.958,-0.6956,1.0822,72.087,-0.2315,-0.29123,2.3093,0.20761,0.14688,1.5757,1.5757,719.73,-0.77817,-0.24836,1.1587,0,2.8475,5.0724,95.332,3.8287,1.602,0
0.019972,0.24418,0.50272,4.1275,169.52,0,0.019972,3.0954,1.3004,0.75582,0.020308,0.12425,0.19802,0.019972,346.1,1.0546,4.0954,0.019972,0.015358,45.973,0.78291,0,0.015358,?,0.70589,1.0546,0,1.4938,4.1078,0.11347,0.034828,68.779,5.3068,3.4935,0.06618,1.3004,6.5621,0.83197,0.050891,0.90656,0.034265,0,145.32,99.345,0.12193,3.1085,70.085,-0.23754,-0.18266,2.7171,0.16074,0.18844,2.2459,2.4721,6444.1,0.34404,0.026424,0.66873,0.10074,7.9394,3.6741,45.117,8.0901,3.8641,0
0.065628,0.57413,0.20916,1.3643,-121.49,-0.24835,0.065628,0.74178,1.1936,0.42587,0.072238,0.11431,0.083465,0.065628,2103.5,0.17352,1.7418,0.065628,0.054984,177.16,1.2461,0.072238,0.054984,?,0.23702,0.17352,10.929,0.96514,3.3259,0.46875,0.054984,184.63,1.977,1.977,0.058546,1.1936,?,0.42587,0.049051,0.027961,0.18015,0.060522,234.62,57.464,0.11328,0.35526,186.3,0.038244,0.032041,1.3643,0.57413,0.50582,1.9651,1.9651,443,0.049051,0.1541,0.94564,0,2.0603,6.3518,175.57,2.0789,5.5076,0
-0.18897,1.0897,-0.45872,0.57904,-109.73,-0.14013,-0.16698,-0.082315,2.4455,-0.089699,-0.11564,-0.15323,-0.040466,-0.16698,-4019.2,-0.090815,0.91768,-0.16698,-0.068279,51.725,0.47473,-0.14723,-0.077271,?,-0.33081,-0.11099,-2.8679,-1.2431,3.0949,0.44461,-0.068279,146.26,2.4955,2.4955,-0.27389,2.4455,?,-0.089699,-0.112,0.0048235,-0.45857,-0.060203,93.392,41.666,-0.54526,0.26101,46.516,-0.21524,-0.088016,0.57904,1.0897,0.40071,-0.24307,-0.24307,-570.76,-0.112,2.1067,1.0641,0,7.0565,8.7601,162.64,2.2442,6.627,0
-0.29886,0.74248,-0.13242,0.59126,-106.14,-0.22575,-0.25436,0.34684,0.83421,0.25752,-0.24348,-0.78515,-0.21698,-0.25436,-1497.2,-0.24379,1.3468,-0.25436,-0.30491,64.744,0.98041,-0.24351,-0.35825,?,-0.52461,-0.30372,-22.385,-0.16379,4.7088,0.8892,-0.29412,107.35,3.4,1.4835,-0.26726,0.83421,1.5318,0.28597,-0.32037,0.07232,-0.14544,-0.29191,73.559,8.8145,-2.0197,0.1345,49.035,-0.31687,-0.37984,0.25798,0.32397,0.29412,0.31854,0.35372,-6772.2,-0.32037,-1.1605,1.2898,0.11046,5.6376,41.409,141.75,2.575,1.0319,0
0.079489,0.72868,-0.046478,0.83775,-43.143,0,0.098783,0.37234,1.733,0.27132,0.11578,0.34485,0.065406,0.098783,2346.4,0.15555,1.3723,0.098783,0.057,30.265,?,0.11558,0.045867,?,0.079489,0.12908,6.7988,-0.061153,3.2937,0.42028,0.066784,64.639,5.6468,2.2198,0.1155,1.733,0.2177,0.71355,0.066645,0.0078569,0.18663,0.066693,50.068,19.803,0.55316,0.33609,32.426,0.10101,0.058287,0.32932,0.28645,0.17709,0.35698,0.93885,-91.403,0.066645,0.29298,0.94312,1.63,12.06,18.432,60.331,6.05,2.2802,0
-0.010051,0.5457,-0.0015004,0.99725,-31.118,0.12076,-0.010051,0.83252,3.3555,0.4543,0.0014362,-0.018418,0.018141,-0.010051,3272.1,0.11155,1.8325,-0.010051,-0.0029953,30.751,1.0311,-0.0096426,-0.0029953,?,0.41104,0.11155,-0.83944,-0.0032917,3.1421,0.15898,-0.00063151,58.857,6.2015,6.2015,-0.028665,3.3555,?,0.4543,-0.0085426,0.026475,0.29683,-0.0028737,57.625,26.874,-0.035553,0.4792,30.491,-0.080565,-0.02401,0.99725,0.5457,0.16125,0.99671,0.99671,-2.081,-0.0085426,-0.022123,1.003,0,11.869,13.582,59.359,6.149,7.3617,0
